OrderID,OrderDate,Product,Revenue,Cost,Quantity,CustomerID,Region,OrderPriority,Discount,Category,Profit,Loss
232,2024-08-01,Laptop,0.4841382097393413,0.2622826908541194,0.9444444444444444,2988,North,Critical,5,Electronics,1375,0
233,2024-03-09,Smartphone,0.08931097191351789,0.3922902494331066,0.0,3681,East,Medium,20,Electronics,0,1095
234,2024-12-04,Laptop,0.9446352798545161,0.30410682791635174,0.8888888888888888,3216,North,Low,26,Electronics,3488,0
235,2024-07-04,Chair,0.729642351990301,0.42328042328042326,0.8333333333333334,1865,East,Critical,29,Furniture,1951,0
236,2024-12-11,Chair,0.8844210951707415,0.9123204837490552,0.6111111111111112,1390,South,Low,27,Furniture,776,0
237,2024-09-14,Headphones,0.4863608809860578,0.8445452254976065,0.8333333333333334,2881,North,Medium,19,Electronics,0,925
238,2024-07-29,Mouse,0.1660941604364518,0.8463088939279415,0.4444444444444444,2408,South,Critical,18,Electronics,0,2517
239,2024-02-11,Mouse,0.7480299050313195,0.42277651801461325,0.8888888888888888,1819,North,Low,13,Electronics,2044,0
240,2024-04-26,Tablet,0.5938573449181653,0.9060216679264298,0.1111111111111111,3145,South,High,0,Electronics,0,637
241,2024-06-13,Tablet,0.9569610022226712,0.691609977324263,0.9444444444444444,4865,North,High,26,Electronics,2011,0
242,2024-06-02,Tablet,0.20832491412406548,0.8931720836482742,0.7777777777777778,4448,East,Medium,19,Electronics,0,2494
243,2024-06-28,Desk,0.4073550212164074,0.7540942302847065,0.7777777777777778,4039,West,Critical,28,Furniture,0,957
244,2024-07-06,Keyboard,0.1135582946049707,0.5830183925422021,0.8333333333333334,3827,South,Medium,24,Electronics,0,1732
245,2023-12-22,Monitor,0.5128308749242271,0.1965230536659108,0.0,4909,South,Low,22,Electronics,1778,0
246,2024-09-06,Keyboard,0.06870074762578299,0.6691861929957168,0.0,1339,West,Low,6,Electronics,0,2296
247,2024-08-22,Laptop,0.9228126894322085,0.23809523809523808,0.16666666666666666,2554,North,Medium,6,Electronics,3642,0
248,2024-09-02,Keyboard,0.7627803596686199,0.8636936255983875,0.6666666666666666,1131,East,Low,13,Electronics,367,0
249,2024-09-01,Desk,0.4639321074964639,0.9768203577727387,0.16666666666666666,4679,East,Medium,19,Furniture,0,1561
250,2024-08-20,Laptop,0.047282279248332997,0.7739984882842026,0.3888888888888889,3257,East,Medium,15,Electronics,0,2818
251,2024-04-08,Keyboard,0.2255001010305112,0.46107331821617537,0.6666666666666666,4076,North,High,11,Electronics,0,694
252,2024-04-26,Desk,0.3855324307940998,0.780549256739733,0.3888888888888889,1376,South,Low,22,Furniture,0,1170
253,2024-07-25,Monitor,0.286320468781572,0.1378180901990426,0.7222222222222222,1639,North,Medium,10,Electronics,890,0
254,2024-10-31,Keyboard,0.9939381693271367,0.5560594608213656,0.0,4125,East,High,17,Electronics,2732,0
255,2024-08-18,Desk,0.2608607799555466,0.7518266565885614,0.4444444444444444,2521,West,Medium,11,Furniture,0,1673
256,2024-09-30,Tablet,0.7047888462315619,0.6162761400856639,0.0,4269,East,Low,23,Electronics,1062,0
257,2024-08-13,Mouse,0.9551424530208122,0.6525573192239859,0.3333333333333333,1440,South,High,9,Electronics,2157,0
258,2023-12-21,Tablet,0.7383309759547383,0.5477450239355002,0.6666666666666666,2741,North,Low,23,Electronics,1500,0
259,2024-03-15,Mouse,0.1066882198423924,0.4527588813303099,0.7777777777777778,2203,North,Critical,24,Electronics,0,1249
260,2024-12-05,Smartphone,0.671650838553243,0.47367094986142605,0.4444444444444444,1240,East,Critical,4,Electronics,1464,0
261,2024-11-09,Smartphone,0.4000808244089715,0.7699672461577224,0.8333333333333334,2809,South,Critical,25,Electronics,0,1056
262,2024-03-16,Smartphone,0.5938573449181653,0.23859914336104812,0.8888888888888888,4391,South,Critical,23,Electronics,2012,0
263,2024-06-05,Monitor,0.26853909880784,0.5686570924666162,0.4444444444444444,3548,West,High,1,Electronics,0,908
264,2024-05-02,Tablet,0.24914124065467771,0.5535399344923154,0.2777777777777778,4721,East,Low,9,Electronics,0,944
265,2024-12-12,Mouse,0.35421297231763993,0.007558578987150416,0.6111111111111112,1022,West,Medium,25,Electronics,1743,0
266,2024-07-04,Desk,0.5657708628005658,0.15394305870496347,0.8333333333333334,3679,North,Medium,23,Furniture,2209,0
267,2024-09-23,Laptop,0.5926449787835927,0.46963970773494584,0.7777777777777778,4698,North,Medium,25,Electronics,1089,0
268,2024-04-30,Desk,0.557486360880986,0.07583774250440917,0.3333333333333333,4064,South,Low,15,Furniture,2478,0
269,2024-04-30,Laptop,0.5607193372398465,0.7583774250440917,0.5,4665,West,High,24,Electronics,0,215
270,2024-11-02,Chair,0.7045867852091332,0.7336860670194003,0.16666666666666666,4779,South,Low,5,Furniture,595,0
271,2024-04-03,Desk,0.7779349363507779,0.9579239103048627,0.1111111111111111,2203,East,Critical,5,Furniture,68,0
272,2024-09-17,Keyboard,0.5106082036775106,0.7084908037288989,0.9444444444444444,2887,South,Medium,19,Electronics,0,265
273,2024-07-22,Keyboard,0.1798343099616084,0.17183169564121945,0.0,1174,North,Low,28,Electronics,228,0
274,2024-01-25,Headphones,0.41725601131541723,0.06449987402368355,0.6666666666666666,1197,North,Critical,23,Electronics,1829,0
275,2024-10-29,Tablet,0.24004849464538291,0.23658352229780802,0.9444444444444444,4609,South,Critical,22,Electronics,269,0
276,2024-07-30,Laptop,0.8682562133764397,0.7881078357268834,0.3888888888888889,4525,East,High,11,Electronics,1189,0
277,2024-05-02,Laptop,0.14952515659729237,0.5180146132527085,0.5555555555555556,1098,West,Medium,8,Electronics,0,1296
278,2024-07-08,Tablet,0.2766215397049909,0.7750062988158226,0.5,1744,North,Low,16,Electronics,0,1687
279,2024-09-15,Monitor,0.2806627601535664,0.7291509196271101,0.16666666666666666,2450,North,Critical,9,Electronics,0,1485
280,2023-12-22,Headphones,0.404122044857547,0.8024691358024691,0.16666666666666666,1452,East,Critical,7,Electronics,0,1165
281,2024-07-03,Monitor,0.29723176399272583,0.19551524313429075,0.16666666666666666,4262,South,Medium,23,Electronics,715,0
282,2024-01-21,Monitor,0.31036573045059607,0.6883345930964978,0.6111111111111112,4021,North,Low,8,Electronics,0,1176
283,2024-07-15,Monitor,0.06425540513234997,0.18417737465356512,0.3888888888888889,4649,North,Low,6,Electronics,0,393
284,2024-01-12,Tablet,0.4574661547787432,0.30939783320735703,0.6666666666666666,2781,East,Medium,24,Electronics,1056,0
285,2024-11-25,Monitor,0.382703576480097,0.5217939027462837,0.3888888888888889,1498,South,Critical,9,Electronics,0,157
286,2024-08-07,Keyboard,0.7498484542331785,0.6399596875787352,0.1111111111111111,4687,East,High,23,Electronics,1191,0
287,2024-02-01,Smartphone,0.9737320670842594,0.5144872763920383,0.6111111111111112,4262,East,Medium,24,Electronics,2797,0
288,2023-12-16,Chair,0.5702162052939987,0.24414210128495842,0.9444444444444444,1140,South,Critical,24,Furniture,1873,0
289,2024-03-01,Laptop,0.9108910891089109,0.9455782312925171,0.7777777777777778,2714,North,High,0,Electronics,775,0
290,2024-10-07,Laptop,0.2576278035966862,0.8760393046107332,0.7222222222222222,3820,West,Medium,18,Electronics,0,2182
291,2024-10-11,Chair,0.6229541321479086,0.025699168556311415,0.4444444444444444,3222,West,Medium,21,Furniture,3001,0
292,2024-02-22,Tablet,0.0808244089715094,0.27286470143613,0.2222222222222222,3467,West,Critical,27,Electronics,0,663
293,2024-10-01,Desk,0.14609011921600323,0.2794154698916604,0.7777777777777778,1675,East,Medium,10,Furniture,0,366
294,2024-03-28,Tablet,0.47060012123661343,0.1929957168052406,0.3888888888888889,4505,North,Low,22,Electronics,1583,0
295,2024-09-26,Laptop,0.22933926045665792,0.7734945830183926,0.1111111111111111,2463,North,Low,19,Electronics,0,1915
296,2024-07-31,Laptop,0.5597090321277026,0.9443184681279919,0.6111111111111112,4602,North,High,9,Electronics,0,958
297,2024-03-27,Chair,0.9791877146898363,0.09347442680776014,0.2222222222222222,3579,North,Medium,1,Furniture,4495,0
298,2024-03-20,Monitor,0.05395029298848252,0.1708238851095994,0.4444444444444444,1917,East,Low,13,Electronics,0,391
299,2024-10-26,Tablet,0.11497272176197211,0.6659108087679516,0.1111111111111111,2822,West,Critical,11,Electronics,0,2054
300,2024-06-05,Mouse,0.516467973327945,0.5021415973796927,0.3888888888888889,3408,West,Critical,3,Electronics,583,0
301,2024-01-10,Chair,0.3986663972519701,0.050642479213907785,0.6666666666666666,4822,South,Critical,21,Furniture,1792,0
302,2024-02-25,Keyboard,0.11012325722368155,0.40942302847064754,0.3888888888888889,3493,North,Low,12,Electronics,0,1060
303,2024-05-20,Laptop,0.5702162052939987,0.022171831695641218,0.2222222222222222,3603,West,Medium,19,Electronics,2754,0
304,2024-05-02,Chair,0.9011921600323297,0.6258503401360545,0.3333333333333333,1707,West,Medium,27,Furniture,1996,0
305,2024-09-28,Tablet,0.9379672661143665,0.545981355505165,0.2222222222222222,2730,North,Medium,9,Electronics,2495,0
306,2024-05-08,Laptop,0.05455647605576884,0.5550516502897456,0.4444444444444444,4428,North,High,1,Electronics,0,1913
307,2023-12-20,Desk,0.14912103455243483,0.5028974552784077,0.2222222222222222,2880,West,Medium,24,Furniture,0,1238
308,2024-07-27,Chair,0.2539907051929683,0.10027714789619552,0.3888888888888889,1560,South,Low,16,Furniture,879,0
309,2024-05-31,Headphones,0.011719539300868862,0.4341143864953389,0.6111111111111112,1996,North,Low,9,Electronics,0,1645
310,2024-04-21,Laptop,0.844817134774702,0.04711514235323759,0.16666666666666666,1058,West,Medium,22,Electronics,4014,0
311,2024-10-01,Tablet,0.9816124469589816,0.9687578735197783,0.4444444444444444,4715,South,Critical,15,Electronics,1033,0
312,2024-04-28,Smartphone,0.07860173772479288,0.2708490803728899,0.7222222222222222,3932,East,High,8,Electronics,0,666
313,2024-10-26,Mouse,0.14507981410385937,0.164021164021164,1.0,2190,South,High,18,Electronics,87,0
314,2024-02-12,Printer,0.8575469791877147,0.3915343915343915,0.6666666666666666,4718,North,Low,10,Electronics,2710,0
315,2024-11-06,Monitor,0.9452414629218023,0.3786848072562358,0.1111111111111111,1966,East,High,5,Electronics,3195,0
316,2024-04-20,Printer,0.02424732269145282,0.14764424288233813,0.16666666666666666,3992,South,Critical,24,Electronics,0,446
317,2024-04-06,Tablet,0.5358658314811073,0.05769715293524817,0.0,2624,West,Medium,24,Electronics,2443,0
318,2024-01-04,Keyboard,0.46534653465346537,0.8949357520786092,0.0,2806,North,High,3,Electronics,0,1229
319,2024-06-25,Keyboard,0.982218630026268,0.290501385739481,0.5555555555555556,1262,East,High,15,Electronics,3728,0
320,2024-05-28,Smartphone,0.5881996362901596,0.013605442176870748,0.8333333333333334,2454,West,Low,11,Electronics,2877,0
321,2024-11-20,Monitor,0.16144675692059002,0.06802721088435375,0.16666666666666666,4699,East,Critical,23,Electronics,549,0
322,2024-01-23,Headphones,0.6829662558092544,0.2829428067523306,0.3333333333333333,3243,South,Low,23,Electronics,2277,0
323,2024-06-19,Smartphone,0.425540513234997,0.7911312673217435,0.6111111111111112,1353,West,Low,26,Electronics,0,1014
324,2024-03-28,Printer,0.2240856738735098,0.8490803728898967,0.2777777777777778,3933,North,High,15,Electronics,0,2241
325,2024-10-09,Smartphone,0.2525762780359669,0.24414210128495842,0.4444444444444444,1940,West,Low,22,Electronics,301,0
326,2024-01-18,Printer,0.533441099211962,0.3910304862685815,0.3888888888888889,4691,South,Low,21,Electronics,1108,0
327,2024-07-11,Laptop,0.33319862598504746,0.3469387755102041,0.7222222222222222,4945,East,High,2,Electronics,292,0
328,2024-06-14,Keyboard,0.2717720751667003,0.9319727891156463,0.7777777777777778,3962,West,High,11,Electronics,0,2334
329,2024-09-20,Laptop,0.5972923822994545,0.2960443436633913,0.2222222222222222,1046,East,High,14,Electronics,1801,0
330,2024-11-30,Mouse,0.49424126086077996,0.5988914084152179,0.7777777777777778,1752,North,Medium,19,Electronics,89,0
331,2024-05-29,Monitor,0.679733279450394,0.028974552784076592,0.2777777777777778,2332,West,Critical,29,Electronics,3269,0
332,2024-03-08,Headphones,0.09779753485552636,0.9103048626858151,0.0,1229,East,Medium,11,Electronics,0,3109
333,2024-07-31,Printer,0.16205293998787634,0.08112874779541446,0.4444444444444444,4482,North,High,8,Electronics,500,0
334,2024-06-20,Headphones,0.3465346534653465,0.6575963718820862,0.16666666666666666,2924,South,Critical,9,Electronics,0,875
335,2024-11-13,Printer,0.38694685795110123,0.4018644494834971,0.05555555555555555,1756,West,Low,22,Electronics,340,0
336,2024-06-16,Tablet,0.7037785411194181,0.5734441924918116,0.2777777777777778,3363,West,Critical,26,Electronics,1227,0
337,2024-09-04,Smartphone,0.355021216407355,0.9680020156210632,0.05555555555555555,1761,West,High,7,Electronics,0,2065
338,2024-10-29,Mouse,0.36552838957365125,0.09045099521289998,0.1111111111111111,2100,East,Medium,12,Electronics,1470,0
339,2024-11-23,Keyboard,0.6075974944433219,0.7750062988158226,0.3333333333333333,3109,East,Critical,21,Electronics,0,49
340,2024-04-14,Printer,0.6516467973327945,0.006802721088435374,0.8888888888888888,4642,North,Low,14,Electronics,3218,0
341,2024-12-01,Headphones,0.7062032733885634,0.9667422524565382,0.4444444444444444,1237,West,Medium,27,Electronics,0,322
342,2024-02-25,Mouse,0.4687815720347545,0.8654572940287226,0.4444444444444444,4772,North,Medium,16,Electronics,0,1095
343,2024-01-12,Desk,0.33744190745605174,0.890148652053414,1.0,4639,West,Medium,26,Furniture,0,1843
344,2024-09-10,Desk,0.9325116185087896,0.31594860166288735,0.2222222222222222,1077,South,Medium,11,Furniture,3381,0
345,2024-07-12,Laptop,0.23257223681551828,0.35726883345930965,0.2777777777777778,3781,West,Low,15,Electronics,0,247
346,2023-12-29,Keyboard,0.9591836734693877,0.7346938775510204,0.9444444444444444,3606,North,High,24,Electronics,1851,0
347,2024-03-15,Tablet,0.44918165285916345,0.437137818090199,0.0,3991,East,Low,10,Electronics,508,0
348,2024-07-26,Headphones,0.5388967468175389,0.47039556563366086,0.8888888888888888,3697,South,High,18,Electronics,820,0
349,2023-12-23,Smartphone,0.042432814710042434,0.3260267069790879,0.7222222222222222,4487,South,High,28,Electronics,0,1064
350,2024-03-31,Smartphone,0.5039401899373611,0.47215923406399596,0.7777777777777778,2984,West,Critical,12,Electronics,640,0
351,2024-08-08,Headphones,0.9458476459890887,0.8503401360544217,0.2222222222222222,4095,South,Low,2,Electronics,1326,0
352,2024-06-30,Monitor,0.8611840775914326,0.8702443940539178,0.8888888888888888,2052,North,High,24,Electronics,828,0
353,2024-03-17,Tablet,0.5065669832289351,0.9143361048122953,0.5555555555555556,4562,North,Low,3,Electronics,0,1102
354,2024-06-23,Mouse,0.5987068094564558,0.5228017132779037,0.5,2158,West,Low,23,Electronics,908,0
355,2024-07-31,Printer,0.6926651848858355,0.3885109599395314,0.8888888888888888,1350,East,High,14,Electronics,1906,0
356,2024-10-26,Monitor,0.6819559506971106,0.1872008062484253,0.0,1912,South,High,13,Electronics,2652,0
357,2024-08-22,Printer,0.7991513437057991,0.8238851095993953,0.2222222222222222,1349,South,Medium,27,Electronics,705,0
358,2024-08-18,Printer,0.7486360880986058,0.9264298311917359,0.8333333333333334,2304,West,Critical,10,Electronics,48,0
359,2024-09-16,Monitor,0.6880177813699737,0.7944066515495087,0.3333333333333333,3523,South,High,27,Electronics,272,0
360,2024-06-10,Laptop,0.8159224085673874,0.2799193751574704,0.6111111111111112,1291,East,High,12,Electronics,2947,0
361,2024-07-14,Desk,0.2125681955950697,0.872008062484253,0.3888888888888889,2212,West,High,19,Furniture,0,2389
362,2024-05-09,Printer,0.1440695089917155,0.43361048122952883,0.9444444444444444,4654,North,Critical,17,Electronics,0,988
363,2024-10-26,Monitor,0.5835522327742978,0.4479717813051146,0.0,4490,South,Low,12,Electronics,1130,0
364,2024-02-17,Monitor,0.13881592240856738,0.14588057445200303,0.6111111111111112,3935,West,Medium,20,Electronics,128,0
365,2024-07-25,Chair,0.06647807637906648,0.981103552532124,0.16666666666666666,1467,North,Medium,26,Furniture,0,3545
366,2024-03-27,Laptop,0.3527985451606385,0.6293776769967246,0.6111111111111112,4277,North,Low,18,Electronics,0,732
367,2024-02-20,Keyboard,0.2438876540715296,0.10884353741496598,0.0,2265,North,Critical,3,Electronics,795,0
368,2024-08-07,Chair,0.4328147100424328,0.09397833207357018,0.0,3353,West,Critical,11,Furniture,1789,0
369,2024-02-24,Chair,0.15841584158415842,0.6253464348702444,0.1111111111111111,2207,West,High,2,Furniture,0,1678
370,2024-09-16,Headphones,0.5447565164679733,0.30486268581506676,0.6111111111111112,3525,North,Critical,15,Electronics,1506,0
371,2024-02-05,Desk,0.7718731056779148,0.4469639707734946,0.6666666666666666,4575,North,Critical,0,Furniture,2066,0
372,2024-06-26,Monitor,0.7512628813901798,0.5142353237591333,0.6666666666666666,4199,West,High,3,Electronics,1697,0
373,2024-06-09,Desk,0.544150333400687,0.872008062484253,0.4444444444444444,3496,West,Low,8,Furniture,0,748
374,2024-03-27,Tablet,0.12628813901798344,0.5706727135298564,0.9444444444444444,1229,East,Medium,22,Electronics,0,1620
375,2024-02-04,Headphones,0.8555263689634269,0.2849584278155707,0.0,2064,North,Low,12,Electronics,3123,0
376,2024-06-10,Keyboard,0.7492422711658921,0.46409674981103555,0.2777777777777778,1792,South,Low,21,Electronics,1886,0
377,2024-08-29,Desk,0.15376843806829663,0.3963214915595868,0.2222222222222222,3721,South,High,29,Furniture,0,792
378,2024-08-11,Smartphone,0.8040008082440897,0.48626858150667673,0.16666666666666666,4463,West,Low,9,Electronics,2069,0
379,2024-02-18,Printer,0.7130733481511417,0.23859914336104812,0.2777777777777778,1823,South,Critical,8,Electronics,2602,0
380,2024-10-18,Tablet,0.3142048898767428,0.08767951625094482,0.1111111111111111,4411,West,Low,19,Electronics,1227,0
381,2024-07-20,Laptop,0.7340876944837341,0.1982867220962459,0.8888888888888888,2693,East,Low,5,Electronics,2866,0
382,2023-12-18,Keyboard,0.1363911901394221,0.3892668178382464,0.5555555555555556,1835,West,High,18,Electronics,0,850
383,2024-04-14,Tablet,0.8460295009092746,0.0062988158226253465,0.16666666666666666,4092,North,High,2,Electronics,4182,0
384,2024-09-01,Printer,0.007274196807435846,0.2698412698412698,0.0,3394,West,Medium,9,Electronics,0,1015
385,2024-06-26,Headphones,0.7751060820367751,0.2161753590325019,0.16666666666666666,3057,South,Critical,9,Electronics,2998,0
