OrderID,OrderDate,Product,Revenue,Cost,Quantity,CustomerID,Region,OrderPriority,Discount,Category,Profit
350,2024-03-31,Smartphone,2544,1904,15,2984,West,Critical,12,Electronics,640
351,2024-08-08,Headphones,4731,3405,5,4095,South,Low,2,Electronics,1326
352,2024-06-30,Monitor,4312,3484,17,2052,North,High,24,Electronics,828
353,2024-03-17,Tablet,2557,3659,11,4562,North,Low,3,Electronics,-1102
354,2024-06-23,Mouse,3013,2105,10,2158,West,Low,23,Electronics,908
355,2024-07-31,Printer,3478,1572,17,1350,East,High,14,Electronics,1906
356,2024-10-26,Monitor,3425,773,1,1912,South,High,13,Electronics,2652
357,2024-08-22,Printer,4005,3300,5,1349,South,Medium,27,Electronics,705
358,2024-08-18,Printer,3755,3707,16,2304,West,Critical,10,Electronics,48
359,2024-09-16,Monitor,3455,3183,7,3523,South,High,27,Electronics,272
360,2024-06-10,Laptop,4088,1141,12,1291,East,High,12,Electronics,2947
361,2024-07-14,Desk,1102,3491,8,2212,West,High,19,Furniture,-2389
362,2024-05-09,Printer,763,1751,18,4654,North,Critical,17,Electronics,-988
363,2024-10-26,Monitor,2938,1808,1,4490,South,Low,12,Electronics,1130
364,2024-02-17,Monitor,737,609,12,3935,West,Medium,20,Electronics,128
365,2024-07-25,Chair,379,3924,4,1467,North,Medium,26,Furniture,-3545
366,2024-03-27,Laptop,1796,2528,12,4277,North,Low,18,Electronics,-732
367,2024-02-20,Keyboard,1257,462,1,2265,North,Critical,3,Electronics,795
368,2024-08-07,Chair,2192,403,1,3353,West,Critical,11,Furniture,1789
369,2024-02-24,Chair,834,2512,3,2207,West,High,2,Furniture,-1678
370,2024-09-16,Headphones,2746,1240,12,3525,North,Critical,15,Electronics,1506
371,2024-02-05,Desk,3870,1804,13,4575,North,Critical,0,Furniture,2066
372,2024-06-26,Monitor,3768,2071,13,4199,West,High,3,Electronics,1697
373,2024-06-09,Desk,2743,3491,9,3496,West,Low,8,Furniture,-748
374,2024-03-27,Tablet,675,2295,18,1229,East,Medium,22,Electronics,-1620
375,2024-02-04,Headphones,4284,1161,1,2064,North,Low,12,Electronics,3123
376,2024-06-10,Keyboard,3758,1872,6,1792,South,Low,21,Electronics,1886
377,2024-08-29,Desk,811,1603,5,3721,South,High,29,Furniture,-792
378,2024-08-11,Smartphone,4029,1960,4,4463,West,Low,9,Electronics,2069
379,2024-02-18,Printer,3579,977,6,1823,South,Critical,8,Electronics,2602
380,2024-10-18,Tablet,1605,378,3,4411,West,Low,19,Electronics,1227
381,2024-07-20,Laptop,3683,817,17,2693,East,Low,5,Electronics,2866
382,2023-12-18,Keyboard,725,1575,11,1835,West,High,18,Electronics,-850
383,2024-04-14,Tablet,4237,55,4,4092,North,High,2,Electronics,4182
384,2024-09-01,Printer,86,1101,1,3394,West,Medium,9,Electronics,-1015
385,2024-06-26,Headphones,3886,888,4,3057,South,Critical,9,Electronics,2998
386,2024-06-18,Printer,1837,399,3,1086,South,Critical,23,Electronics,1438
387,2024-09-12,Chair,2777,3115,10,3592,South,Medium,20,Furniture,-338
388,2024-11-03,Printer,3930,1665,1,3920,North,Medium,23,Electronics,2265
389,2024-02-11,Chair,1944,1240,4,2362,West,High,24,Furniture,704
390,2024-12-10,Headphones,186,1577,19,3762,West,Medium,1,Electronics,-1391
391,2024-06-19,Mouse,3126,913,1,1003,South,Low,12,Electronics,2213
392,2024-06-09,Chair,3933,1944,16,4094,North,Medium,6,Furniture,1989
393,2024-04-05,Laptop,711,308,19,2220,South,Low,28,Electronics,403
394,2024-03-31,Printer,1860,2418,18,2844,South,Medium,12,Electronics,-558
395,2024-03-18,Printer,464,1381,2,4952,North,High,29,Electronics,-917
396,2024-04-04,Laptop,392,1732,6,2521,South,Critical,13,Electronics,-1340
397,2024-01-19,Smartphone,2779,1687,1,3948,East,Low,27,Electronics,1092
398,2024-08-06,Monitor,3500,1958,19,4857,North,Critical,17,Electronics,1542
399,2024-07-23,Mouse,3715,636,5,3320,South,Low,13,Electronics,3079
400,2024-11-15,Keyboard,3787,1078,2,2977,West,Critical,22,Electronics,2709
401,2024-08-06,Chair,3947,2606,1,2474,East,High,26,Furniture,1341
402,2024-07-11,Laptop,4291,2503,16,2130,West,Low,12,Electronics,1788
403,2024-07-30,Headphones,4468,58,2,1880,West,Medium,18,Electronics,4410
404,2024-05-20,Chair,2219,985,4,2401,East,High,7,Furniture,1234
405,2024-06-16,Monitor,1928,352,3,4271,North,Critical,3,Electronics,1576
406,2024-01-13,Headphones,4020,1906,17,2975,South,Low,8,Electronics,2114
407,2024-01-23,Tablet,4746,2390,15,1935,West,High,11,Electronics,2356
408,2024-05-08,Printer,4620,613,10,2878,West,Critical,19,Electronics,4007
409,2024-04-29,Tablet,2667,1323,12,2750,West,Low,1,Electronics,1344
410,2024-05-25,Chair,1565,2839,12,1001,North,Low,28,Furniture,-1274
411,2024-09-04,Monitor,624,2372,7,2144,West,High,3,Electronics,-1748
412,2024-07-31,Mouse,4492,685,10,2638,West,Critical,20,Electronics,3807
413,2024-04-04,Chair,2917,815,5,1148,West,Critical,23,Furniture,2102
414,2024-02-23,Laptop,3594,252,11,3995,East,Low,18,Electronics,3342
415,2024-11-19,Desk,4527,2152,2,1151,East,Critical,8,Furniture,2375
416,2024-04-23,Chair,121,2179,16,4636,West,Medium,8,Furniture,-2058
417,2024-01-13,Printer,2618,3633,12,4749,North,Medium,10,Electronics,-1015
418,2024-09-24,Printer,3487,3730,16,2939,North,Low,9,Electronics,-243
419,2024-08-02,Chair,3030,3787,4,3353,South,Critical,2,Furniture,-757
420,2024-03-27,Headphones,1167,2962,2,3043,East,Low,7,Electronics,-1795
421,2024-10-02,Desk,2436,2250,10,2702,North,Medium,21,Furniture,186
422,2024-01-06,Laptop,3558,1057,13,2851,West,Low,10,Electronics,2501
423,2024-07-24,Chair,1409,3953,19,3929,East,Low,5,Furniture,-2544
424,2024-12-06,Headphones,4809,3580,15,1474,North,High,17,Electronics,1229
425,2024-07-13,Printer,1565,1713,1,2387,South,High,7,Electronics,-148
426,2024-12-08,Printer,89,2472,17,1806,West,Medium,22,Electronics,-2383
427,2024-04-23,Monitor,1432,1679,4,2094,East,Critical,1,Electronics,-247
428,2024-02-20,Chair,2080,862,9,2663,South,Medium,19,Furniture,1218
429,2024-02-28,Desk,2671,1033,6,3080,South,Critical,4,Furniture,1638
430,2024-10-11,Smartphone,1950,196,3,2180,East,Critical,24,Electronics,1754
431,2024-03-28,Desk,2267,2377,2,2353,North,High,9,Furniture,-110
432,2024-08-22,Printer,4846,2046,18,3825,West,High,29,Electronics,2800
433,2024-11-14,Printer,4656,147,19,4787,South,Medium,17,Electronics,4509
434,2024-08-23,Tablet,1333,2589,7,2730,South,Medium,11,Electronics,-1256
435,2024-06-23,Printer,633,2689,3,4458,East,Medium,27,Electronics,-2056
436,2024-05-11,Laptop,508,1839,18,2996,East,High,22,Electronics,-1331
437,2024-07-13,Keyboard,2315,3276,19,4692,East,High,20,Electronics,-961
438,2024-10-30,Chair,2716,2236,9,4230,South,Low,1,Furniture,480
439,2024-09-17,Desk,865,1437,16,3842,North,Medium,9,Furniture,-572
440,2024-10-01,Keyboard,2561,1280,6,2562,North,Low,11,Electronics,1281
441,2024-11-10,Headphones,296,3139,12,2250,West,Critical,18,Electronics,-2843
442,2024-10-08,Smartphone,4875,492,6,4323,East,Medium,4,Electronics,4383
443,2024-04-18,Laptop,466,3532,13,1366,West,High,9,Electronics,-3066
444,2024-05-24,Desk,4513,1763,5,2800,South,Medium,0,Furniture,2750
445,2024-03-08,Keyboard,3767,1701,13,3036,South,Medium,6,Electronics,2066
446,2024-01-30,Smartphone,157,2181,7,3309,South,High,0,Electronics,-2024
447,2024-11-10,Tablet,2681,1011,12,3693,West,High,21,Electronics,1670
448,2024-01-20,Laptop,888,3294,4,3023,East,Critical,27,Electronics,-2406
449,2024-09-20,Laptop,4563,2327,5,1537,West,Medium,21,Electronics,2236
450,2024-03-24,Tablet,4966,1066,16,4114,West,Medium,16,Electronics,3900
451,2024-07-19,Chair,1471,2644,4,2554,South,Medium,11,Furniture,-1173
452,2024-02-21,Tablet,4828,1909,8,3063,South,Medium,6,Electronics,2919
453,2024-11-10,Laptop,3962,626,16,3152,North,Critical,7,Electronics,3336
454,2024-03-23,Laptop,305,650,8,1790,East,Medium,2,Electronics,-345
455,2024-10-28,Keyboard,2877,2632,17,2226,East,Critical,14,Electronics,245
456,2024-01-14,Printer,887,1441,14,3767,East,Critical,11,Electronics,-554
457,2024-05-01,Smartphone,3012,100,12,2948,West,High,25,Electronics,2912
458,2024-02-03,Tablet,2332,985,3,2701,South,Medium,16,Electronics,1347
459,2024-08-25,Smartphone,602,1833,2,2082,South,High,1,Electronics,-1231
460,2024-01-20,Tablet,230,3672,13,2008,North,Critical,16,Electronics,-3442
461,2024-12-12,Headphones,4302,3050,11,1047,West,Low,24,Electronics,1252
462,2024-04-27,Laptop,1527,467,12,1659,East,Low,3,Electronics,1060
463,2024-02-11,Printer,620,1097,18,4348,West,Medium,6,Electronics,-477
464,2024-05-01,Keyboard,1777,3373,9,2435,South,Low,14,Electronics,-1596
465,2024-09-14,Printer,641,1955,7,4249,North,High,20,Electronics,-1314
466,2024-01-19,Printer,4566,1067,6,3848,West,Low,24,Electronics,3499
467,2024-04-05,Printer,2310,3472,14,1113,South,Low,15,Electronics,-1162
468,2024-02-13,Smartphone,2997,3213,18,3343,West,Critical,24,Electronics,-216
469,2024-05-11,Tablet,397,1432,14,4801,South,High,5,Electronics,-1035
470,2024-10-26,Mouse,215,2391,5,1437,West,Medium,4,Electronics,-2176
471,2024-06-22,Headphones,4493,1468,13,3313,East,High,25,Electronics,3025
472,2024-02-27,Desk,2946,3841,1,1161,West,High,15,Furniture,-895
473,2024-12-10,Printer,4543,514,12,4912,West,Medium,0,Electronics,4029
474,2023-12-26,Chair,632,198,19,1503,East,High,14,Furniture,434
475,2024-06-23,Smartphone,3556,2965,10,2059,West,Critical,19,Electronics,591
476,2024-05-16,Keyboard,4453,832,5,3634,South,Medium,4,Electronics,3621
477,2024-09-08,Desk,3088,275,6,3505,South,Critical,12,Furniture,2813
478,2024-09-25,Mouse,2895,2343,12,2005,South,High,13,Electronics,552
479,2024-03-02,Chair,2816,878,3,2670,South,Low,24,Furniture,1938
480,2024-10-18,Mouse,4244,2320,14,2394,South,Medium,1,Electronics,1924
481,2024-02-09,Desk,1315,2055,4,2509,East,Medium,1,Furniture,-740
482,2024-03-10,Printer,4303,1723,17,3319,East,Low,18,Electronics,2580
483,2024-10-22,Chair,4699,3401,17,4250,West,Low,18,Furniture,1298
484,2024-03-30,Mouse,4796,1380,14,3009,South,Medium,11,Electronics,3416
485,2024-04-18,Keyboard,3017,559,15,1479,West,Low,22,Electronics,2458
486,2024-11-19,Tablet,2324,1648,7,1956,South,Critical,29,Electronics,676
487,2024-02-10,Laptop,2520,876,4,1158,West,High,16,Electronics,1644
488,2024-11-10,Tablet,2340,3844,17,1754,East,Critical,1,Electronics,-1504
489,2024-11-02,Desk,2627,3081,6,4999,South,High,10,Furniture,-454
490,2024-06-03,Smartphone,3710,2419,11,2836,East,High,16,Electronics,1291
491,2024-10-02,Laptop,1118,1818,12,1203,West,Low,13,Electronics,-700
492,2023-12-30,Headphones,2786,1732,15,3842,East,Low,8,Electronics,1054
493,2024-08-20,Keyboard,4879,3655,12,4349,East,Critical,25,Electronics,1224
494,2024-08-26,Headphones,2000,3350,11,4214,East,Low,24,Electronics,-1350
495,2024-10-25,Chair,141,789,17,4591,North,Critical,28,Furniture,-648
496,2024-11-27,Laptop,3143,1433,8,1511,West,Medium,18,Electronics,1710
497,2024-03-27,Headphones,2269,827,12,2987,West,Critical,27,Electronics,1442
498,2024-07-28,Headphones,1437,561,9,1115,South,High,18,Electronics,876
499,2024-10-08,Mouse,4324,1947,11,1391,South,Medium,0,Electronics,2377
500,2023-12-26,Tablet,2335,893,3,4414,South,Critical,4,Electronics,1442
501,2024-05-14,Mouse,3256,3482,7,4444,East,Critical,18,Electronics,-226
502,2024-02-13,Laptop,2974,71,3,4855,West,Medium,1,Electronics,2903
503,2024-07-10,Laptop,329,3446,16,3735,East,Medium,28,Electronics,-3117
504,2024-02-28,Desk,1668,628,10,3977,West,High,13,Furniture,1040
505,2024-05-18,Mouse,2837,3362,7,3773,East,High,18,Electronics,-525
506,2024-04-30,Monitor,420,335,15,3416,South,High,23,Electronics,85
507,2024-03-18,Tablet,3233,838,10,2238,East,Low,7,Electronics,2395
508,2024-03-23,Laptop,3884,2939,12,2534,North,High,16,Electronics,945
509,2024-11-27,Desk,1753,1293,18,3616,South,Low,1,Furniture,460
510,2024-01-24,Mouse,2318,708,9,3948,North,Critical,16,Electronics,1610
511,2024-02-23,Tablet,353,3414,9,1740,North,Critical,7,Electronics,-3061
512,2024-06-19,Mouse,3824,760,4,4883,South,Critical,13,Electronics,3064
513,2024-06-14,Headphones,1398,2518,5,3374,North,Low,16,Electronics,-1120
514,2024-05-14,Desk,2472,2055,7,1036,North,Critical,5,Furniture,417
515,2023-12-20,Tablet,3678,962,7,1985,West,Critical,25,Electronics,2716
516,2024-07-07,Printer,2478,932,11,3427,East,Low,28,Electronics,1546
517,2024-08-15,Chair,3083,162,10,3843,North,High,10,Furniture,2921
518,2024-01-13,Chair,718,2796,11,2535,East,High,7,Furniture,-2078
519,2024-08-13,Tablet,549,2128,18,4395,North,High,12,Electronics,-1579
520,2024-02-19,Mouse,1464,2695,12,1368,South,High,7,Electronics,-1231
521,2024-01-04,Desk,579,421,16,3271,South,Medium,6,Furniture,158
522,2024-12-03,Chair,3671,2773,4,2957,West,Critical,23,Furniture,898
523,2024-05-31,Desk,3506,3814,17,1813,South,High,23,Furniture,-308
524,2024-10-22,Chair,804,2600,17,2736,West,High,29,Furniture,-1796
525,2024-02-24,Headphones,2397,3867,5,2123,South,High,25,Electronics,-1470
526,2024-10-09,Mouse,4960,537,13,4865,East,High,29,Electronics,4423
527,2024-04-06,Headphones,776,1715,3,2098,North,High,2,Electronics,-939
528,2024-04-09,Chair,4876,2431,17,3771,North,Medium,1,Furniture,2445
529,2024-02-23,Printer,4973,2944,11,4508,West,Medium,11,Electronics,2029
530,2024-04-16,Printer,2699,3050,1,3750,South,Low,3,Electronics,-351
531,2024-08-29,Headphones,2096,1448,18,2391,East,Low,4,Electronics,648
532,2024-01-08,Printer,2865,985,17,3110,East,High,15,Electronics,1880
533,2024-11-03,Chair,924,125,9,2647,South,Low,1,Furniture,799
534,2024-02-04,Tablet,3329,135,7,3031,North,Medium,26,Electronics,3194
535,2024-02-20,Headphones,3034,3756,5,2678,South,High,23,Electronics,-722
536,2024-07-12,Smartphone,2228,707,16,3146,North,Low,23,Electronics,1521
537,2024-07-10,Mouse,3857,2590,7,3824,South,Low,12,Electronics,1267
538,2024-06-27,Printer,657,3659,13,4296,North,Medium,27,Electronics,-3002
539,2024-11-06,Printer,684,3343,13,1074,West,Critical,3,Electronics,-2659
540,2024-08-03,Laptop,4629,885,15,2813,East,High,27,Electronics,3744
541,2024-06-19,Monitor,2777,1992,17,4781,South,Low,4,Electronics,785
542,2024-06-21,Headphones,1124,3589,17,3231,North,Medium,26,Electronics,-2465
543,2024-09-08,Keyboard,1964,819,19,4364,North,High,11,Electronics,1145
544,2024-10-15,Printer,638,544,10,4128,North,Medium,14,Electronics,94
545,2024-10-02,Mouse,3281,3755,2,2272,West,High,4,Electronics,-474
546,2024-04-20,Smartphone,2354,2975,14,2979,North,Critical,4,Electronics,-621
547,2024-02-05,Printer,3888,1114,3,4697,East,Critical,15,Electronics,2774
548,2024-07-24,Smartphone,2023,3517,7,3516,West,High,24,Electronics,-1494
549,2024-09-04,Chair,2105,1037,11,3187,North,High,8,Furniture,1068
550,2024-06-15,Chair,3530,1347,17,2926,East,Medium,14,Furniture,2183
551,2024-02-20,Monitor,2129,2814,15,2985,North,High,29,Electronics,-685
552,2024-01-15,Tablet,3102,2379,19,3406,East,Low,26,Electronics,723
553,2024-11-03,Keyboard,4532,3271,11,2576,East,High,3,Electronics,1261
554,2024-08-14,Laptop,1301,2723,15,4479,North,High,16,Electronics,-1422
555,2024-11-05,Monitor,3845,3142,15,4545,East,Critical,23,Electronics,703
556,2024-01-27,Desk,3872,2308,6,4736,South,Critical,26,Furniture,1564
557,2024-05-17,Laptop,4352,1462,15,2469,North,Medium,0,Electronics,2890
558,2024-06-02,Headphones,3439,2815,9,1979,South,High,15,Electronics,624
559,2024-03-05,Mouse,1830,3752,5,2255,East,Low,22,Electronics,-1922
560,2024-03-14,Desk,2654,3723,19,4688,West,Low,27,Furniture,-1069
561,2024-06-21,Desk,3738,3074,5,2641,West,High,28,Furniture,664
562,2024-07-29,Monitor,4938,326,13,1299,East,Medium,19,Electronics,4612
563,2024-07-21,Tablet,1774,484,18,4713,South,Low,16,Electronics,1290
564,2024-06-04,Monitor,2834,3158,17,1425,North,Medium,3,Electronics,-324
565,2024-05-27,Headphones,3769,971,15,4042,West,High,22,Electronics,2798
566,2024-06-06,Printer,1727,3736,14,3208,South,Medium,12,Electronics,-2009
567,2024-03-15,Printer,498,269,16,1400,West,High,7,Electronics,229
568,2024-03-12,Tablet,4737,1651,4,2401,West,Critical,17,Electronics,3086
569,2024-07-16,Headphones,131,3277,17,2982,East,High,12,Electronics,-3146
570,2024-09-18,Tablet,1456,3164,14,2941,North,Medium,8,Electronics,-1708
571,2024-01-17,Smartphone,1530,2628,18,2280,South,Low,4,Electronics,-1098
572,2024-03-06,Printer,1129,2215,6,1740,South,High,29,Electronics,-1086
573,2024-01-07,Desk,3648,483,8,1861,North,High,10,Furniture,3165
574,2024-07-14,Keyboard,4564,3854,9,1493,South,High,27,Electronics,710
575,2024-09-06,Mouse,4233,3550,1,3536,West,Critical,13,Electronics,683
576,2024-04-13,Headphones,3730,1279,13,2205,North,Critical,23,Electronics,2451
577,2024-12-06,Laptop,2753,2520,3,3573,West,Critical,17,Electronics,233
578,2024-05-31,Tablet,4360,3307,6,4171,West,Low,17,Electronics,1053
579,2024-12-05,Mouse,3806,3777,17,3784,West,Low,19,Electronics,29
580,2024-04-30,Laptop,1808,2104,8,3405,North,High,15,Electronics,-296
581,2024-10-24,Mouse,2649,2534,6,4302,South,Low,3,Electronics,115
582,2024-01-15,Keyboard,2600,724,16,3612,West,Medium,18,Electronics,1876
583,2024-08-19,Laptop,3903,739,1,4077,North,Medium,4,Electronics,3164
584,2024-02-20,Monitor,2796,2044,10,1089,North,Critical,1,Electronics,752
585,2024-11-21,Chair,2342,878,18,1063,East,Medium,16,Furniture,1464
586,2024-09-29,Monitor,1551,978,14,2111,East,Medium,27,Electronics,573
587,2024-01-07,Printer,4454,136,5,2056,East,High,3,Electronics,4318
588,2024-07-10,Chair,280,2521,17,2095,South,Critical,5,Furniture,-2241
589,2024-04-09,Monitor,4300,1754,14,2579,South,Critical,29,Electronics,2546
590,2024-07-31,Chair,1248,2113,18,3300,South,Critical,21,Furniture,-865
591,2024-01-28,Chair,164,626,4,3154,South,Medium,17,Furniture,-462
592,2024-04-22,Desk,1463,184,2,4873,West,Low,5,Furniture,1279
593,2024-03-14,Tablet,4456,3270,7,3977,North,High,19,Electronics,1186
594,2024-09-11,Tablet,1042,825,7,4991,North,Low,25,Electronics,217
595,2024-08-11,Desk,2397,301,7,1513,East,Critical,14,Furniture,2096
596,2024-03-21,Mouse,1091,1600,13,1135,North,Critical,0,Electronics,-509
597,2024-02-14,Smartphone,61,1473,19,3676,South,Medium,16,Electronics,-1412
598,2024-03-06,Mouse,3726,1237,6,3456,North,High,1,Electronics,2489
599,2024-03-16,Laptop,4875,1664,17,1120,West,High,3,Electronics,3211
600,2024-12-07,Laptop,3115,1290,18,2501,West,High,23,Electronics,1825
601,2024-03-08,Chair,2086,1968,1,3847,East,Medium,2,Furniture,118
602,2024-03-14,Monitor,3096,1562,13,1823,South,Low,26,Electronics,1534
603,2024-07-17,Monitor,2400,3542,19,2117,North,High,20,Electronics,-1142
604,2024-06-02,Tablet,590,3058,16,1504,East,Low,2,Electronics,-2468
605,2024-04-05,Headphones,2910,151,10,3054,North,Medium,23,Electronics,2759
606,2024-08-27,Mouse,126,1470,13,3991,East,Medium,13,Electronics,-1344
607,2024-04-28,Printer,3117,3636,10,2623,East,Low,19,Electronics,-519
608,2024-10-22,Keyboard,73,1428,14,4765,West,High,26,Electronics,-1355
609,2024-04-06,Monitor,725,3676,9,3238,West,Low,7,Electronics,-2951
610,2023-12-15,Keyboard,2444,3427,11,3504,West,High,28,Electronics,-983
611,2024-02-21,Chair,4317,1533,3,2743,East,Critical,7,Furniture,2784
612,2024-08-04,Keyboard,3448,179,8,3433,West,Critical,8,Electronics,3269
613,2024-01-30,Printer,2809,736,12,1802,West,High,17,Electronics,2073
614,2024-04-06,Desk,538,3072,3,3913,South,Low,26,Furniture,-2534
615,2024-06-12,Printer,1535,1645,7,4070,North,High,25,Electronics,-110
616,2024-07-03,Keyboard,3709,1543,14,1277,North,High,6,Electronics,2166
617,2024-04-25,Printer,3285,3928,7,2471,South,High,9,Electronics,-643
618,2024-03-21,Smartphone,2469,2230,7,1826,South,Critical,29,Electronics,239
619,2024-06-10,Chair,3545,3118,14,1944,West,Medium,29,Furniture,427
620,2024-03-18,Mouse,806,2628,12,3099,West,Critical,0,Electronics,-1822
621,2024-08-28,Desk,2574,874,1,2428,North,High,28,Furniture,1700
622,2024-12-04,Monitor,4300,3449,5,3443,South,Low,3,Electronics,851
623,2024-03-12,Laptop,306,3560,11,1778,South,Medium,19,Electronics,-3254
624,2024-02-18,Mouse,1829,3303,1,4827,West,High,3,Electronics,-1474
625,2024-11-08,Laptop,4819,3524,13,3741,North,Medium,22,Electronics,1295
626,2024-04-20,Chair,2165,2357,17,1210,East,Low,28,Furniture,-192
627,2024-03-28,Desk,3398,2499,3,1889,South,Medium,13,Furniture,899
628,2024-07-10,Tablet,4818,3701,10,4781,North,Medium,4,Electronics,1117
